symbol,trade_date,close
2886.TW,2024-12-10,94.5655
2884.TW,2024-12-10,104.4244
2880.TW,2024-12-10,94.8433
2892.TW,2024-12-10,86.8795
2890.TW,2024-12-10,105.2974
2887.TW,2024-12-10,143.0957
5880.TW,2024-12-10,120.9922
2883.TW,2024-12-10,131.7918
2412.TW,2024-12-10,131.8882
3045.TW,2024-12-10,149.6321
4904.TW,2024-12-10,129.2472
1303.TW,2024-12-10,131.8967
1301.TW,2024-12-10,152.1487
6505.TW,2024-12-10,200.4599
2002.TW,2024-12-10,165.934
2207.TW,2024-12-10,222.0772
2912.TW,2024-12-10,209.2454
1216.TW,2024-12-10,255.5445
2603.TW,2024-12-10,268.0075
2615.TW,2024-12-10,274.0923
5871.TW,2024-12-10,303.5205
2408.TW,2024-12-10,266.8753
6446.TW,2024-12-10,60.9886
3481.TW,2024-12-10,62.7694
2888.TW,2024-12-10,72.8186
6488.TWO,2024-12-10,78.3132
2609.TW,2024-12-10,64.5288
1101.TW,2024-12-10,100.6292
2618.TW,2024-12-10,89.4745
3293.TWO,2024-12-10,120.8772
4938.TW,2024-12-10,148.5691
5876.TW,2024-12-10,121.6517
3529.TWO,2024-12-10,135.7263
1402.TW,2024-12-10,158.1397
2834.TW,2024-12-10,177.305
2633.TW,2024-12-10,178.3332
3105.TWO,2024-12-10,183.8015
1102.TW,2024-12-10,195.9851
2610.TW,2024-12-10,146.6615
6789.TW,2024-12-10,165.166
2347.TW,2024-12-10,214.1048
2377.TW,2024-12-10,210.832
2353.TW,2024-12-10,206.3077
5483.TWO,2024-12-10,188.1798
6472.TW,2024-12-10,264.0964
3532.TW,2024-12-10,243.9195
8454.TW,2024-12-10,211.7967
IMOS,2024-12-10,37.3017
HIMX,2024-12-10,63.1946
2201.TW,2024-12-10,57.0808
1434.TW,2024-12-10,88.3269
2501.TW,2024-12-10,96.0352
9914.TW,2024-12-10,99.1406
OWLS,2024-12-10,77.4074
5478.TWO,2024-12-10,85.6752
2753.TW,2024-12-10,127.515
2630.TW,2024-12-10,155.9271
6180.TWO,2024-12-10,112.6188
GRRR,2024-12-10,171.456
4994.TW,2024-12-10,119.3438
3086.TWO,2024-12-10,156.5261
PERF,2024-12-10,141.6419
6111.TWO,2024-12-10,207.8963
3546.TWO,2024-12-10,203.901
3083.TWO,2024-12-10,164.7503
6542.TWO,2024-12-10,156.277
3687.TWO,2024-12-10,223.1333
GGR,2024-12-10,181.5564
6482.TWO,2024-12-10,260.2431
2303.TW,2024-12-10,233.0189
2601.TW,2024-12-10,310.8182
2607.TW,2024-12-10,237.2495
2330.TW,2024-12-11,49.396
2317.TW,2024-12-11,51.8144
2454.TW,2024-12-11,56.4153
2308.TW,2024-12-11,74.0764
3711.TW,2024-12-11,76.2945
2382.TW,2024-12-11,72.1845
2345.TW,2024-12-11,101.5495
6669.TW,2024-12-11,102.8728
3231.TW,2024-12-11,95.46
3037.TW,2024-12-11,107.0082
2327.TW,2024-12-11,152.229
2379.TW,2024-12-11,140.6177
3034.TW,2024-12-11,145.0432
3661.TW,2024-12-11,151.3137
3008.TW,2024-12-11,210.7789
2357.TW,2024-12-11,176.0833
2301.TW,2024-12-11,219.3804
2383.TW,2024-12-11,148.9179
2360.TW,2024-12-11,238.2553
3653.TW,2024-12-11,184.6575
2059.TW,2024-12-11,239.3847
2395.TW,2024-12-11,194.2965
5530.TW,2024-12-11,301.4982
3017.TW,2024-12-11,244.5859
2881.TW,2024-12-11,290.5836
2882.TW,2024-12-11,43.1399
2891.TW,2024-12-11,57.0354
2885.TW,2024-12-11,53.9374
2886.TW,2024-12-11,94.7348
2884.TW,2024-12-11,104.6029
2880.TW,2024-12-11,94.9315
2892.TW,2024-12-11,86.9047
2890.TW,2024-12-11,105.37
2887.TW,2024-12-11,143.3204
5880.TW,2024-12-11,121.0684
2883.TW,2024-12-11,131.8959
2412.TW,2024-12-11,131.9396
3045.TW,2024-12-11,149.7443
4904.TW,2024-12-11,129.2355
1303.TW,2024-12-11,131.8769
1301.TW,2024-12-11,152.1655
6505.TW,2024-12-11,200.6945
2002.TW,2024-12-11,165.9622
2207.TW,2024-12-11,222.3415
2912.TW,2024-12-11,209.4065
1216.TW,2024-12-11,255.9202
2603.TW,2024-12-11,268.3961
2615.TW,2024-12-11,274.4842
5871.TW,2024-12-11,304.0577
2408.TW,2024-12-11,267.1288
6446.TW,2024-12-11,61.0953
3481.TW,2024-12-11,62.8491
2888.TW,2024-12-11,72.9097
6488.TWO,2024-12-11,78.3955
2609.TW,2024-12-11,64.5088
1101.TW,2024-12-11,100.7409
2618.TW,2024-12-11,89.5129
3293.TWO,2024-12-11,121.0235
4938.TW,2024-12-11,148.8469
5876.TW,2024-12-11,121.7454
3529.TWO,2024-12-11,135.8389
1402.TW,2024-12-11,158.3406
2834.TW,2024-12-11,177.5762
2633.TW,2024-12-11,178.5525
3105.TWO,2024-12-11,184.0312
1102.TW,2024-12-11,196.234
2610.TW,2024-12-11,146.6366
6789.TW,2024-12-11,165.1874
2347.TW,2024-12-11,214.3382
2377.TW,2024-12-11,210.9859
2353.TW,2024-12-11,206.4376
5483.TWO,2024-12-11,188.193
6472.TW,2024-12-11,264.4213
3532.TW,2024-12-11,244.0878
8454.TW,2024-12-11,211.8116
IMOS,2024-12-11,37.2924
HIMX,2024-12-11,63.266
2201.TW,2024-12-11,57.0962
1434.TW,2024-12-11,88.462
2501.TW,2024-12-11,96.1629
9914.TW,2024-12-11,99.2487
OWLS,2024-12-11,77.3958
5478.TWO,2024-12-11,85.6589
2753.TW,2024-12-11,127.6718
2630.TW,2024-12-11,156.1751
6180.TWO,2024-12-11,112.6199
GRRR,2024-12-11,171.7355
4994.TW,2024-12-11,119.333
3086.TWO,2024-12-11,156.6309
PERF,2024-12-11,141.6603
6111.TWO,2024-12-11,208.2185
3546.TWO,2024-12-11,204.1477
3083.TWO,2024-12-11,164.7849
6542.TWO,2024-12-11,156.2504
3687.TWO,2024-12-11,223.3766
GGR,2024-12-11,181.5727
6482.TWO,2024-12-11,260.61
2303.TW,2024-12-11,233.1843
2601.TW,2024-12-11,311.3683
2607.TW,2024-12-11,237.3658
2330.TW,2024-12-12,49.4375
2317.TW,2024-12-12,51.8362
2454.TW,2024-12-12,56.4198
2308.TW,2024-12-12,74.1283
3711.TW,2024-12-12,76.3372
2382.TW,2024-12-12,72.1715
2345.TW,2024-12-12,101.647
6669.TW,2024-12-12,102.9243
3231.TW,2024-12-12,95.4486
3037.TW,2024-12-12,107.0232
2327.TW,2024-12-12,152.4361
2379.TW,2024-12-12,140.733
3034.TW,2024-12-12,145.1302
3661.TW,2024-12-12,151.4044
3008.TW,2024-12-12,211.1499
2357.TW,2024-12-12,176.2065
2301.TW,2024-12-12,219.6876
2383.TW,2024-12-12,148.8732
2360.TW,2024-12-12,238.6032
3653.TW,2024-12-12,184.7055
2059.TW,2024-12-12,239.6815
2395.TW,2024-12-12,194.3431
5530.TW,2024-12-12,302.0107
3017.TW,2024-12-12,244.7864
2881.TW,2024-12-12,290.973
2882.TW,2024-12-12,43.1545
2891.TW,2024-12-12,57.081
2885.TW,2024-12-12,53.9331
2886.TW,2024-12-12,94.9053
2884.TW,2024-12-12,104.7829
2880.TW,2024-12-12,95.0207
2892.TW,2024-12-12,86.9308
2890.TW,2024-12-12,105.4438
2887.TW,2024-12-12,143.5468
5880.TW,2024-12-12,121.1459
2883.TW,2024-12-12,132.0015
2412.TW,2024-12-12,131.9924
3045.TW,2024-12-12,149.8581
4904.TW,2024-12-12,129.2252
1303.TW,2024-12-12,131.8585
1301.TW,2024-12-12,152.1837
6505.TW,2024-12-12,200.9313
2002.TW,2024-12-12,165.9921
2207.TW,2024-12-12,222.6083
2912.TW,2024-12-12,209.5698
1216.TW,2024-12-12,256.299
2603.TW,2024-12-12,268.7879
2615.TW,2024-12-12,274.8795
5871.TW,2024-12-12,304.5381
2408.TW,2024-12-12,267.3852
6446.TW,2024-12-12,61.2029
3481.TW,2024-12-12,62.917
2888.TW,2024-12-12,73.0015
6488.TWO,2024-12-12,78.4786
2609.TW,2024-12-12,64.4894
1101.TW,2024-12-12,100.8537
2618.TW,2024-12-12,89.5523
3293.TWO,2024-12-12,121.1711
4938.TW,2024-12-12,149.097
5876.TW,2024-12-12,121.816
3529.TWO,2024-12-12,135.953
1402.TW,2024-12-12,158.5432
2834.TW,2024-12-12,177.8497
2633.TW,2024-12-12,178.7739
3105.TWO,2024-12-12,184.2631
1102.TW,2024-12-12,196.4852
2610.TW,2024-12-12,146.6131
6789.TW,2024-12-12,165.2106
2347.TW,2024-12-12,214.574
2377.TW,2024-12-12,211.142
2353.TW,2024-12-12,206.5698
5483.TWO,2024-12-12,188.2081
6472.TW,2024-12-12,264.7491
3532.TW,2024-12-12,244.2587
8454.TW,2024-12-12,211.8285
IMOS,2024-12-12,37.2834
HIMX,2024-12-12,63.3381
2201.TW,2024-12-12,57.1122
1434.TW,2024-12-12,88.5983
2501.TW,2024-12-12,96.2918
9914.TW,2024-12-12,99.3579
OWLS,2024-12-12,77.3849
5478.TWO,2024-12-12,85.6435
2753.TW,2024-12-12,127.8301
2630.TW,2024-12-12,156.425
6180.TWO,2024-12-12,112.6222
GRRR,2024-12-12,172.0171
4994.TW,2024-12-12,119.3235
3086.TWO,2024-12-12,156.7374
PERF,2024-12-12,141.6801
6111.TWO,2024-12-12,208.5433
3546.TWO,2024-12-12,204.3968
3083.TWO,2024-12-12,164.8212
6542.TWO,2024-12-12,156.2254
3687.TWO,2024-12-12,223.6223
GGR,2024-12-12,181.5909
6482.TWO,2024-12-12,260.9801
2303.TW,2024-12-12,233.3522
2601.TW,2024-12-12,311.9226
2607.TW,2024-12-12,237.4845
2330.TW,2024-12-13,49.4795
2317.TW,2024-12-13,51.8584
2454.TW,2024-12-13,56.4249
2308.TW,2024-12-13,74.1809
3711.TW,2024-12-13,76.3654
2382.TW,2024-12-13,72.1592
2345.TW,2024-12-13,101.7252
6669.TW,2024-12-13,102.9767
3231.TW,2024-12-13,95.4381
3037.TW,2024-12-13,107.0393
2327.TW,2024-12-13,152.6449
2379.TW,2024-12-13,140.8498
3034.TW,2024-12-13,145.2187
3661.TW,2024-12-13,151.4968
3008.TW,2024-12-13,211.5236
2357.TW,2024-12-13,176.3316
2301.TW,2024-12-13,219.9973
2383.TW,2024-12-13,148.83
2360.TW,2024-12-13,238.9539
3653.TW,2024-12-13,184.7553
2059.TW,2024-12-13,239.9811
2395.TW,2024-12-13,194.3917
5530.TW,2024-12-13,302.5272
3017.TW,2024-12-13,244.9896
2881.TW,2024-12-13,291.3658
2882.TW,2024-12-13,43.1696
2891.TW,2024-12-13,57.1272
2885.TW,2024-12-13,53.9293
2886.TW,2024-12-13,95.0771
2884.TW,2024-12-13,104.9641
2880.TW,2024-12-13,95.111
2892.TW,2024-12-13,86.9577
2890.TW,2024-12-13,105.5187
2887.TW,2024-12-13,143.7751
5880.TW,2024-12-13,121.2246
2883.TW,2024-12-13,132.1084
2412.TW,2024-12-13,132.0465
3045.TW,2024-12-13,149.9735
4904.TW,2024-12-13,129.2161
1303.TW,2024-12-13,131.8413
1301.TW,2024-12-13,152.2035
6505.TW,2024-12-13,201.1704
2002.TW,2024-12-13,166.0236
2207.TW,2024-12-13,222.8777
2912.TW,2024-12-13,209.7354
1216.TW,2024-12-13,256.6808
2603.TW,2024-12-13,269.183
2615.TW,2024-12-13,275.2781
5871.TW,2024-12-13,305.0223
2408.TW,2024-12-13,267.6446
6446.TW,2024-12-13,61.3112
3481.TW,2024-12-13,62.9855
2888.TW,2024-12-13,73.0942
6488.TWO,2024-12-13,78.5625
2609.TW,2024-12-13,64.4707
1101.TW,2024-12-13,100.9676
2618.TW,2024-12-13,89.5926
3293.TWO,2024-12-13,121.3202
4938.TW,2024-12-13,149.3489
5876.TW,2024-12-13,121.8879
3529.TWO,2024-12-13,136.0686
1402.TW,2024-12-13,158.7478
2834.TW,2024-12-13,178.1254
2633.TW,2024-12-13,178.9974
3105.TWO,2024-12-13,184.4603
1102.TW,2024-12-13,196.7387
2610.TW,2024-12-13,146.5912
6789.TW,2024-12-13,165.2353
2347.TW,2024-12-13,214.8121
2377.TW,2024-12-13,211.3004
2353.TW,2024-12-13,206.704
5483.TWO,2024-12-13,188.225
6472.TW,2024-12-13,265.0801
3532.TW,2024-12-13,244.4321
8454.TW,2024-12-13,211.8476
IMOS,2024-12-13,37.2749
HIMX,2024-12-13,63.411
2201.TW,2024-12-13,57.1287
1434.TW,2024-12-13,88.7356
2501.TW,2024-12-13,96.4218
9914.TW,2024-12-13,99.4682
OWLS,2024-12-13,77.3594
5478.TWO,2024-12-13,85.6289
2753.TW,2024-12-13,127.9899
2630.TW,2024-12-13,156.6768
6180.TWO,2024-12-13,112.6256
GRRR,2024-12-13,172.3009
4994.TW,2024-12-13,119.3151
3086.TWO,2024-12-13,156.8456
PERF,2024-12-13,141.7014
6111.TWO,2024-12-13,208.8291
3546.TWO,2024-12-13,204.6482
3083.TWO,2024-12-13,164.8591
6542.TWO,2024-12-13,156.202
3687.TWO,2024-12-13,223.8705
GGR,2024-12-13,181.6109
6482.TWO,2024-12-13,261.3533
2303.TW,2024-12-13,233.5226
2601.TW,2024-12-13,312.4809
2607.TW,2024-12-13,237.6056
2330.TW,2024-12-16,49.523
2317.TW,2024-12-16,51.8823
2454.TW,2024-12-16,56.4316
2308.TW,2024-12-16,74.2358
3711.TW,2024-12-16,76.396
2382.TW,2024-12-16,72.1491
2345.TW,2024-12-16,101.8066
6669.TW,2024-12-16,103.0324
3231.TW,2024-12-16,95.4304
3037.TW,2024-12-16,107.0585
2327.TW,2024-12-16,152.8586
2379.TW,2024-12-16,140.9428
3034.TW,2024-12-16,145.3117
3661.TW,2024-12-16,151.5938
3008.TW,2024-12-16,211.9044
2357.TW,2024-12-16,176.4621
2301.TW,2024-12-16,220.3141
2383.TW,2024-12-16,148.7913
2360.TW,2024-12-16,239.3124
3653.TW,2024-12-16,184.8108
2059.TW,2024-12-16,240.2403
2395.TW,2024-12-16,194.4072
5530.TW,2024-12-16,303.0536
3017.TW,2024-12-16,245.2003
2881.TW,2024-12-16,291.7679
2882.TW,2024-12-16,43.186
2891.TW,2024-12-16,57.1752
2885.TW,2024-12-16,53.9271
2886.TW,2024-12-16,95.252
2884.TW,2024-12-16,105.1489
2880.TW,2024-12-16,95.2042
2892.TW,2024-12-16,86.9699
2890.TW,2024-12-16,105.5967
2887.TW,2024-12-16,144.008
5880.TW,2024-12-16,121.3071
2883.TW,2024-12-16,132.1929
2412.TW,2024-12-16,132.1046
3045.TW,2024-12-16,150.0935
4904.TW,2024-12-16,129.211
1303.TW,2024-12-16,131.8281
1301.TW,2024-12-16,152.2279
6505.TW,2024-12-16,201.4158
2002.TW,2024-12-16,166.0601
2207.TW,2024-12-16,223.154
2912.TW,2024-12-16,209.9074
1216.TW,2024-12-16,257.071
2603.TW,2024-12-16,269.5868
2615.TW,2024-12-16,275.6855
5871.TW,2024-12-16,305.5165
2408.TW,2024-12-16,267.9122
6446.TW,2024-12-16,61.4216
3481.TW,2024-12-16,63.0561
2888.TW,2024-12-16,73.1893
6488.TWO,2024-12-16,78.6489
2609.TW,2024-12-16,64.454
1101.TW,2024-12-16,101.0848
2618.TW,2024-12-16,89.6177
3293.TWO,2024-12-16,121.473
4938.TW,2024-12-16,149.6058
5876.TW,2024-12-16,121.9635
3529.TWO,2024-12-16,136.1883
1402.TW,2024-12-16,158.9573
2834.TW,2024-12-16,178.3712
2633.TW,2024-12-16,179.2265
3105.TWO,2024-12-16,184.6632
1102.TW,2024-12-16,196.9984
2610.TW,2024-12-16,146.5736
6789.TW,2024-12-16,165.2651
2347.TW,2024-12-16,215.0141
2377.TW,2024-12-16,211.4652
2353.TW,2024-12-16,206.8033
5483.TWO,2024-12-16,188.2476
6472.TW,2024-12-16,265.4194
3532.TW,2024-12-16,244.613
8454.TW,2024-12-16,211.873
IMOS,2024-12-16,37.2674
HIMX,2024-12-16,63.4858
2201.TW,2024-12-16,57.147
1434.TW,2024-12-16,88.8758
2501.TW,2024-12-16,96.5549
9914.TW,2024-12-16,99.5816
OWLS,2024-12-16,77.3362
5478.TWO,2024-12-16,85.6169
2753.TW,2024-12-16,128.1282
2630.TW,2024-12-16,156.9337
6180.TWO,2024-12-16,112.6323
GRRR,2024-12-16,172.5559
4994.TW,2024-12-16,119.2865
3086.TWO,2024-12-16,156.9585
PERF,2024-12-16,141.7269
6111.TWO,2024-12-16,209.1214
3546.TWO,2024-12-16,204.9061
3083.TWO,2024-12-16,164.869
6542.TWO,2024-12-16,156.152
3687.TWO,2024-12-16,224.0809
GGR,2024-12-16,181.6
6482.TWO,2024-12-16,261.6826
2303.TW,2024-12-16,233.7
2601.TW,2024-12-16,313.0496
2607.TW,2024-12-16,237.7339
2330.TW,2024-12-17,49.5671
2317.TW,2024-12-17,51.9067
2454.TW,2024-12-17,56.439
2308.TW,2024-12-17,74.2915
3711.TW,2024-12-17,76.4273
2382.TW,2024-12-17,72.1397
2345.TW,2024-12-17,101.8891
6669.TW,2024-12-17,103.089
3231.TW,2024-12-17,95.4238
3037.TW,2024-12-17,107.0789
2327.TW,2024-12-17,153.0741
2379.TW,2024-12-17,141.0372
3034.TW,2024-12-17,145.4061
3661.TW,2024-12-17,151.6923
3008.TW,2024-12-17,212.2879
2357.TW,2024-12-17,176.5945
2301.TW,2024-12-17,220.6336
2383.TW,2024-12-17,148.7542
2360.TW,2024-12-17,239.6737
3653.TW,2024-12-17,184.8681
2059.TW,2024-12-17,240.5022
2395.TW,2024-12-17,194.4247
5530.TW,2024-12-17,303.5839
3017.TW,2024-12-17,245.4136
2881.TW,2024-12-17,292.1734
2882.TW,2024-12-17,43.2029
2891.TW,2024-12-17,57.2238
2885.TW,2024-12-17,53.9255
2886.TW,2024-12-17,95.4282
2884.TW,2024-12-17,105.335
2880.TW,2024-12-17,95.2984
2892.TW,2024-12-17,86.9829
2890.TW,2024-12-17,105.6759
2887.TW,2024-12-17,144.2427
5880.TW,2024-12-17,121.3908
2883.TW,2024-12-17,132.2788
2412.TW,2024-12-17,132.164
3045.TW,2024-12-17,150.215
4904.TW,2024-12-17,129.2071
1303.TW,2024-12-17,131.8163
1301.TW,2024-12-17,152.2538
6505.TW,2024-12-17,201.6233
2002.TW,2024-12-17,166.0983
2207.TW,2024-12-17,223.433
2912.TW,2024-12-17,210.0816
1216.TW,2024-12-17,257.4129
2603.TW,2024-12-17,269.9939
2615.TW,2024-12-17,276.0963
5871.TW,2024-12-17,306.0145
2408.TW,2024-12-17,268.1828
6446.TW,2024-12-17,61.5327
3481.TW,2024-12-17,63.1273
2888.TW,2024-12-17,73.2851
6488.TWO,2024-12-17,78.7362
2609.TW,2024-12-17,64.4379
1101.TW,2024-12-17,101.203
2618.TW,2024-12-17,89.6437
3293.TWO,2024-12-17,121.6273
4938.TW,2024-12-17,149.8646
5876.TW,2024-12-17,122.0403
3529.TWO,2024-12-17,136.3095
1402.TW,2024-12-17,159.1369
2834.TW,2024-12-17,178.6191
2633.TW,2024-12-17,179.4577
3105.TWO,2024-12-17,184.8682
1102.TW,2024-12-17,197.221
2610.TW,2024-12-17,146.5574
6789.TW,2024-12-17,165.2965
2347.TW,2024-12-17,215.2183
2377.TW,2024-12-17,211.6323
2353.TW,2024-12-17,206.9046
5483.TWO,2024-12-17,188.2344
6472.TW,2024-12-17,265.7618
3532.TW,2024-12-17,244.7965
8454.TW,2024-12-17,211.9005
IMOS,2024-12-17,37.2603
HIMX,2024-12-17,63.5614
2201.TW,2024-12-17,57.1544
1434.TW,2024-12-17,89.0171
2501.TW,2024-12-17,96.6891
9914.TW,2024-12-17,99.6961
OWLS,2024-12-17,77.3138
5478.TWO,2024-12-17,85.6058
2753.TW,2024-12-17,128.2678
2630.TW,2024-12-17,157.1927
6180.TWO,2024-12-17,112.6402
GRRR,2024-12-17,172.813
4994.TW,2024-12-17,119.2591
3086.TWO,2024-12-17,157.0731
PERF,2024-12-17,141.7538
6111.TWO,2024-12-17,209.4163
3546.TWO,2024-12-17,205.1663
3083.TWO,2024-12-17,164.8805
6542.TWO,2024-12-17,156.1036
3687.TWO,2024-12-17,224.2938
GGR,2024-12-17,181.5909
6482.TWO,2024-12-17,262.0149
2303.TW,2024-12-17,233.88
2601.TW,2024-12-17,313.6225
2607.TW,2024-12-17,237.8646
2330.TW,2024-12-18,49.6117
2317.TW,2024-12-18,51.9316
2454.TW,2024-12-18,56.4469
2308.TW,2024-12-18,74.3479
3711.TW,2024-12-18,76.4594
2382.TW,2024-12-18,72.1311
2345.TW,2024-12-18,101.9726
6669.TW,2024-12-18,103.1468
3231.TW,2024-12-18,95.418
3037.TW,2024-12-18,107.1003
2327.TW,2024-12-18,153.2609
2379.TW,2024-12-18,141.1331
3034.TW,2024-12-18,145.5021
3661.TW,2024-12-18,151.7924
3008.TW,2024-12-18,212.6318
2357.TW,2024-12-18,176.7287
2301.TW,2024-12-18,220.9557
2383.TW,2024-12-18,148.7185
2360.TW,2024-12-18,240.038
3653.TW,2024-12-18,184.9272
2059.TW,2024-12-18,240.7667
2395.TW,2024-12-18,194.4442
5530.TW,2024-12-18,304.1182
3017.TW,2024-12-18,245.6296
2881.TW,2024-12-18,292.5825
2882.TW,2024-12-18,43.2202
2891.TW,2024-12-18,57.273
2885.TW,2024-12-18,53.9244
2886.TW,2024-12-18,95.6057
2884.TW,2024-12-18,105.5225
2880.TW,2024-12-18,95.3937
2892.TW,2024-12-18,86.9968
2890.TW,2024-12-18,105.7562
2887.TW,2024-12-18,144.4793
5880.TW,2024-12-18,121.4757
2883.TW,2024-12-18,132.3662
2412.TW,2024-12-18,132.2248
3045.TW,2024-12-18,150.3382
4904.TW,2024-12-18,129.2045
1303.TW,2024-12-18,131.7794
1301.TW,2024-12-18,152.2812
6505.TW,2024-12-18,201.833
2002.TW,2024-12-18,166.1382
2207.TW,2024-12-18,223.7145
2912.TW,2024-12-18,210.2581
1216.TW,2024-12-18,257.7578
2603.TW,2024-12-18,270.4043
2615.TW,2024-12-18,276.5104
5871.TW,2024-12-18,306.5163
2408.TW,2024-12-18,268.4564
6446.TW,2024-12-18,61.6324
3481.TW,2024-12-18,63.1993
2888.TW,2024-12-18,73.3672
6488.TWO,2024-12-18,78.8087
2609.TW,2024-12-18,64.4224
1101.TW,2024-12-18,101.3225
2618.TW,2024-12-18,89.6706
3293.TWO,2024-12-18,121.783
4938.TW,2024-12-18,150.1254
5876.TW,2024-12-18,122.1184
3529.TWO,2024-12-18,136.4322
1402.TW,2024-12-18,159.3183
2834.TW,2024-12-18,178.8692
2633.TW,2024-12-18,179.691
3105.TWO,2024-12-18,185.0752
1102.TW,2024-12-18,197.4458
2610.TW,2024-12-18,146.5428
6789.TW,2024-12-18,165.3296
2347.TW,2024-12-18,215.4249
2377.TW,2024-12-18,211.8016
2353.TW,2024-12-18,207.008
5483.TWO,2024-12-18,188.2231
6472.TW,2024-12-18,266.1073
3532.TW,2024-12-18,244.9825
8454.TW,2024-12-18,211.9302
IMOS,2024-12-18,37.2462
HIMX,2024-12-18,63.6376
2201.TW,2024-12-18,57.1624
1434.TW,2024-12-18,89.1596
2501.TW,2024-12-18,96.8244
9914.TW,2024-12-18,99.8117
OWLS,2024-12-18,77.2921
5478.TWO,2024-12-18,85.5955
2753.TW,2024-12-18,128.4089
2630.TW,2024-12-18,157.4536
6180.TWO,2024-12-18,112.6492
GRRR,2024-12-18,173.0723
4994.TW,2024-12-18,119.2328
3086.TWO,2024-12-18,157.1893
PERF,2024-12-18,141.7822
6111.TWO,2024-12-18,209.7136
3546.TWO,2024-12-18,205.4289
3083.TWO,2024-12-18,164.8937
6542.TWO,2024-12-18,156.0568
3687.TWO,2024-12-18,224.5091
GGR,2024-12-18,181.5836
6482.TWO,2024-12-18,262.3503
2303.TW,2024-12-18,234.0624
2601.TW,2024-12-18,314.1996
2607.TW,2024-12-18,237.9979
2330.TW,2024-12-19,49.6569
2317.TW,2024-12-19,51.957
2454.TW,2024-12-19,56.4553
2308.TW,2024-12-19,74.4052
3711.TW,2024-12-19,76.4923
2382.TW,2024-12-19,72.1231
2345.TW,2024-12-19,102.0573
6669.TW,2024-12-19,103.2055
3231.TW,2024-12-19,95.4133
3037.TW,2024-12-19,107.1228
2327.TW,2024-12-19,153.4494
2379.TW,2024-12-19,141.2305
3034.TW,2024-12-19,145.5996
3661.TW,2024-12-19,151.8941
3008.TW,2024-12-19,212.9784
2357.TW,2024-12-19,176.8647
2301.TW,2024-12-19,221.2805
2383.TW,2024-12-19,148.6842
2360.TW,2024-12-19,240.4053
3653.TW,2024-12-19,184.9882
2059.TW,2024-12-19,241.034
2395.TW,2024-12-19,194.4656
5530.TW,2024-12-19,304.6565
3017.TW,2024-12-19,245.8482
2881.TW,2024-12-19,292.995
2882.TW,2024-12-19,43.2292
2891.TW,2024-12-19,57.3228
2885.TW,2024-12-19,53.9239
2886.TW,2024-12-19,95.7845
2884.TW,2024-12-19,105.7114
2880.TW,2024-12-19,95.4901
2892.TW,2024-12-19,87.0116
2890.TW,2024-12-19,105.8377
2887.TW,2024-12-19,144.7177
5880.TW,2024-12-19,121.562
2883.TW,2024-12-19,132.4548
2412.TW,2024-12-19,132.287
3045.TW,2024-12-19,150.463
4904.TW,2024-12-19,129.2032
1303.TW,2024-12-19,131.7438
1301.TW,2024-12-19,152.3101
6505.TW,2024-12-19,202.0449
2002.TW,2024-12-19,166.1797
2207.TW,2024-12-19,223.9986
2912.TW,2024-12-19,210.4368
1216.TW,2024-12-19,258.1058
2603.TW,2024-12-19,270.818
2615.TW,2024-12-19,276.8726
5871.TW,2024-12-19,307.0221
2408.TW,2024-12-19,268.7329
6446.TW,2024-12-19,61.7329
3481.TW,2024-12-19,63.272
2888.TW,2024-12-19,73.4501
6488.TWO,2024-12-19,78.882
2609.TW,2024-12-19,64.4076
1101.TW,2024-12-19,101.443
2618.TW,2024-12-19,89.6984
3293.TWO,2024-12-19,121.9401
4938.TW,2024-12-19,150.3881
5876.TW,2024-12-19,122.1978
3529.TWO,2024-12-19,136.5564
1402.TW,2024-12-19,159.5016
2834.TW,2024-12-19,179.1214
2633.TW,2024-12-19,179.9264
3105.TWO,2024-12-19,185.2843
1102.TW,2024-12-19,197.6729
2610.TW,2024-12-19,146.5296
6789.TW,2024-12-19,165.3643
2347.TW,2024-12-19,215.6339
2377.TW,2024-12-19,211.9731
2353.TW,2024-12-19,207.1136
5483.TWO,2024-12-19,188.2137
6472.TW,2024-12-19,266.4559
3532.TW,2024-12-19,245.1711
8454.TW,2024-12-19,211.962
IMOS,2024-12-19,37.2324
HIMX,2024-12-19,63.7146
2201.TW,2024-12-19,57.171
1434.TW,2024-12-19,89.2853
2501.TW,2024-12-19,96.961
9914.TW,2024-12-19,99.9285
OWLS,2024-12-19,77.2712
5478.TWO,2024-12-19,85.5861
2753.TW,2024-12-19,128.5515
2630.TW,2024-12-19,157.7166
6180.TWO,2024-12-19,112.6594
GRRR,2024-12-19,173.3336
4994.TW,2024-12-19,119.2078
3086.TWO,2024-12-19,157.3072
PERF,2024-12-19,141.7836
6111.TWO,2024-12-19,210.0135
3546.TWO,2024-12-19,205.6939
3083.TWO,2024-12-19,164.9086
6542.TWO,2024-12-19,156.0115
3687.TWO,2024-12-19,224.7269
GGR,2024-12-19,181.5782
6482.TWO,2024-12-19,262.6887
2303.TW,2024-12-19,234.2473
2601.TW,2024-12-19,314.7808
2607.TW,2024-12-19,238.1335
2330.TW,2024-12-20,49.7025
2317.TW,2024-12-20,51.9726
2454.TW,2024-12-20,56.4644
2308.TW,2024-12-20,74.4632
3711.TW,2024-12-20,76.5259
2382.TW,2024-12-20,72.1159
2345.TW,2024-12-20,102.143
